transaction_id,customer_id,timestamp,satisfaction,total_spent,sim_date,day_of_week,item_id,item_name,quantity,price_per_unit,item_total
15,15,02:42:42,8,48.47,2026-03-02,0,11,Chuckwagon Beans,1,14.99,14.99
15,15,02:42:42,8,48.47,2026-03-02,0,17,Lasso Rope,1,8.49,8.49
15,15,02:42:42,8,48.47,2026-03-02,0,29,Leather Wallet,1,24.99,24.99
16,16,02:50:41,6,17.98,2026-03-02,0,6,1984,1,7.99,7.99
16,16,02:50:41,6,17.98,2026-03-02,0,13,Smoky BBQ Sauce,1,9.99,9.99
17,17,02:59:03,6,78.98,2026-03-02,0,26,Rodeo Rope,1,18.99,18.99
17,17,02:59:03,6,78.98,2026-03-02,0,28,Leather Saddlebag,1,59.99,59.99
1,1,00:14:07,8,79.96000000000001,2026-03-03,1,9,Building Blocks,1,4.99,4.99
1,1,00:14:07,8,79.96000000000001,2026-03-03,1,11,Chuckwagon Beans,1,14.99,14.99
1,1,00:14:07,8,79.96000000000001,2026-03-03,1,23,Red Bandana,1,19.99,19.99
1,1,00:14:07,8,79.96000000000001,2026-03-03,1,24,Flannel Shirt,1,39.99,39.99
2,2,00:25:39,8,85.97,2026-03-03,1,16,Campfire Coffee,1,5.99,5.99
2,2,00:25:39,8,85.97,2026-03-03,1,23,Red Bandana,1,19.99,19.99
2,2,00:25:39,8,85.97,2026-03-03,1,28,Leather Saddlebag,1,59.99,59.99
3,3,00:38:34,8,77.94999999999999,2026-03-03,1,3,Refrigerator,1,4.49,4.49
3,3,00:38:34,8,77.94999999999999,2026-03-03,1,6,1984,1,7.99,7.99
3,3,00:38:34,8,77.94999999999999,2026-03-03,1,19,Saddle Oil,1,34.99,34.99
3,3,00:38:34,8,77.94999999999999,2026-03-03,1,25,Riding Spurs,1,22.99,22.99
3,3,00:38:34,8,77.94999999999999,2026-03-03,1,27,Bull Rope Rosin,1,7.49,7.49
4,4,00:50:45,6,64.98,2026-03-03,1,18,Horse Feed Sack,1,24.99,24.99
4,4,00:50:45,6,64.98,2026-03-03,1,24,Flannel Shirt,1,39.99,39.99
5,5,01:02:58,8,79.96000000000001,2026-03-03,1,8,Jeans,1,2.49,2.49
5,5,01:02:58,8,79.96000000000001,2026-03-03,1,10,Action Figure,1,8.99,8.99
5,5,01:02:58,8,79.96000000000001,2026-03-03,1,17,Lasso Rope,1,8.49,8.49
5,5,01:02:58,8,79.96000000000001,2026-03-03,1,28,Leather Saddlebag,1,59.99,59.99
6,6,01:14:17,8,144.97,2026-03-03,1,19,Saddle Oil,1,34.99,34.99
6,6,01:14:17,8,144.97,2026-03-03,1,20,Work Gloves,1,89.99,89.99
6,6,01:14:17,8,144.97,2026-03-03,1,23,Red Bandana,1,19.99,19.99
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,1,Smartphone,1,2.99,2.99
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,5,The Great Gatsby,1,3.49,3.49
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,6,1984,1,7.99,7.99
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,19,Saddle Oil,1,34.99,34.99
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,23,Red Bandana,1,19.99,19.99
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,29,Leather Wallet,1,24.99,24.99
7,7,01:27:51,8,109.42999999999999,2026-03-03,1,30,Leather Journal,1,14.99,14.99
8,8,01:39:15,6,29.479999999999997,2026-03-03,1,7,T-shirt,1,6.49,6.49
8,8,01:39:15,6,29.479999999999997,2026-03-03,1,25,Riding Spurs,1,22.99,22.99
9,9,01:51:27,6,7.48,2026-03-03,1,8,Jeans,1,2.49,2.49
9,9,01:51:27,6,7.48,2026-03-03,1,21,Cowboy Hat,1,4.99,4.99
10,10,02:01:30,8,43.959999999999994,2026-03-03,1,7,T-shirt,1,6.49,6.49
10,10,02:01:30,8,43.959999999999994,2026-03-03,1,8,Jeans,1,2.49,2.49
10,10,02:01:30,8,43.959999999999994,2026-03-03,1,13,Smoky BBQ Sauce,1,9.99,9.99
10,10,02:01:30,8,43.959999999999994,2026-03-03,1,29,Leather Wallet,1,24.99,24.99
11,11,02:09:52,6,11.98,2026-03-03,1,1,Smartphone,1,2.99,2.99
11,11,02:09:52,6,11.98,2026-03-03,1,10,Action Figure,1,8.99,8.99
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,3,Refrigerator,1,4.49,4.49
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,5,The Great Gatsby,1,3.49,3.49
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,7,T-shirt,1,6.49,6.49
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,11,Chuckwagon Beans,1,14.99,14.99
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,19,Saddle Oil,1,34.99,34.99
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,20,Work Gloves,1,89.99,89.99
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,21,Cowboy Hat,1,4.99,4.99
12,12,02:20:45,8,189.42000000000002,2026-03-03,1,22,Cowboy Boots,1,29.99,29.99
13,13,02:27:34,8,117.46,2026-03-03,1,1,Smartphone,1,2.99,2.99
13,13,02:27:34,8,117.46,2026-03-03,1,3,Refrigerator,1,4.49,4.49
13,13,02:27:34,8,117.46,2026-03-03,1,20,Work Gloves,1,89.99,89.99
13,13,02:27:34,8,117.46,2026-03-03,1,23,Red Bandana,1,19.99,19.99
14,14,02:34:22,6,49.980000000000004,2026-03-03,1,13,Smoky BBQ Sauce,1,9.99,9.99
14,14,02:34:22,6,49.980000000000004,2026-03-03,1,24,Flannel Shirt,1,39.99,39.99
15,15,02:43:03,8,67.97,2026-03-03,1,1,Smartphone,1,2.99,2.99
15,15,02:43:03,8,67.97,2026-03-03,1,9,Building Blocks,1,4.99,4.99
15,15,02:43:03,8,67.97,2026-03-03,1,28,Leather Saddlebag,1,59.99,59.99
16,16,02:52:37,8,64.94,2026-03-03,1,1,Smartphone,1,2.99,2.99
16,16,02:52:37,8,64.94,2026-03-03,1,4,Microwave,1,5.99,5.99
16,16,02:52:37,8,64.94,2026-03-03,1,9,Building Blocks,1,4.99,4.99
16,16,02:52:37,8,64.94,2026-03-03,1,16,Campfire Coffee,1,5.99,5.99
16,16,02:52:37,8,64.94,2026-03-03,1,23,Red Bandana,1,19.99,19.99
16,16,02:52:37,8,64.94,2026-03-03,1,29,Leather Wallet,1,24.99,24.99
17,17,02:59:35,8,38.46,2026-03-03,1,1,Smartphone,1,2.99,2.99
17,17,02:59:35,8,38.46,2026-03-03,1,5,The Great Gatsby,1,3.49,3.49
17,17,02:59:35,8,38.46,2026-03-03,1,14,Trail Beef Jerky,1,6.99,6.99
17,17,02:59:35,8,38.46,2026-03-03,1,29,Leather Wallet,1,24.99,24.99
1,1,00:14:00,8,36.46,2026-03-04,2,4,Microwave,1,5.99,5.99
1,1,00:14:00,8,36.46,2026-03-04,2,11,Chuckwagon Beans,1,14.99,14.99
1,1,00:14:00,8,36.46,2026-03-04,2,14,Trail Beef Jerky,1,6.99,6.99
1,1,00:14:00,8,36.46,2026-03-04,2,17,Lasso Rope,1,8.49,8.49
2,2,00:26:53,8,140.95,2026-03-04,2,17,Lasso Rope,1,8.49,8.49
2,2,00:26:53,8,140.95,2026-03-04,2,18,Horse Feed Sack,1,24.99,24.99
2,2,00:26:53,8,140.95,2026-03-04,2,24,Flannel Shirt,1,39.99,39.99
2,2,00:26:53,8,140.95,2026-03-04,2,27,Bull Rope Rosin,1,7.49,7.49
2,2,00:26:53,8,140.95,2026-03-04,2,28,Leather Saddlebag,1,59.99,59.99
3,3,00:38:48,8,26.47,2026-03-04,2,2,Laptop,1,3.99,3.99
3,3,00:38:48,8,26.47,2026-03-04,2,5,The Great Gatsby,1,3.49,3.49
3,3,00:38:48,8,26.47,2026-03-04,2,26,Rodeo Rope,1,18.99,18.99
4,4,00:49:59,6,14.48,2026-03-04,2,6,1984,1,7.99,7.99
4,4,00:49:59,6,14.48,2026-03-04,2,7,T-shirt,1,6.49,6.49
5,5,01:02:13,8,97.97,2026-03-04,2,19,Saddle Oil,1,34.99,34.99
5,5,01:02:13,8,97.97,2026-03-04,2,24,Flannel Shirt,1,39.99,39.99
5,5,01:02:13,8,97.97,2026-03-04,2,25,Riding Spurs,1,22.99,22.99
6,6,01:15:16,6,102.97999999999999,2026-03-04,2,15,Cornbread Mix,1,12.99,12.99
6,6,01:15:16,6,102.97999999999999,2026-03-04,2,20,Work Gloves,1,89.99,89.99
7,7,01:27:40,8,83.46,2026-03-04,2,2,Laptop,1,3.99,3.99
7,7,01:27:40,8,83.46,2026-03-04,2,3,Refrigerator,1,4.49,4.49
7,7,01:27:40,8,83.46,2026-03-04,2,28,Leather Saddlebag,1,59.99,59.99
7,7,01:27:40,8,83.46,2026-03-04,2,30,Leather Journal,1,14.99,14.99
8,8,01:39:42,8,36.95,2026-03-04,2,2,Laptop,1,3.99,3.99
8,8,01:39:42,8,36.95,2026-03-04,2,6,1984,1,7.99,7.99
8,8,01:39:42,8,36.95,2026-03-04,2,8,Jeans,1,2.49,2.49
8,8,01:39:42,8,36.95,2026-03-04,2,11,Chuckwagon Beans,1,14.99,14.99
8,8,01:39:42,8,36.95,2026-03-04,2,27,Bull Rope Rosin,1,7.49,7.49
9,9,01:52:31,8,32.46,2026-03-04,2,4,Microwave,1,5.99,5.99
9,9,01:52:31,8,32.46,2026-03-04,2,8,Jeans,1,2.49,2.49
9,9,01:52:31,8,32.46,2026-03-04,2,21,Cowboy Hat,1,4.99,4.99
9,9,01:52:31,8,32.46,2026-03-04,2,26,Rodeo Rope,1,18.99,18.99
10,10,02:01:47,8,28.96,2026-03-04,2,2,Laptop,1,3.99,3.99
10,10,02:01:47,8,28.96,2026-03-04,2,9,Building Blocks,1,4.99,4.99
10,10,02:01:47,8,28.96,2026-03-04,2,14,Trail Beef Jerky,1,6.99,6.99
10,10,02:01:47,8,28.96,2026-03-04,2,15,Cornbread Mix,1,12.99,12.99
11,11,02:09:49,8,51.959999999999994,2026-03-04,2,2,Laptop,1,3.99,3.99
11,11,02:09:49,8,51.959999999999994,2026-03-04,2,6,1984,1,7.99,7.99
11,11,02:09:49,8,51.959999999999994,2026-03-04,2,11,Chuckwagon Beans,1,14.99,14.99
11,11,02:09:49,8,51.959999999999994,2026-03-04,2,18,Horse Feed Sack,1,24.99,24.99
12,12,02:18:23,8,52.459999999999994,2026-03-04,2,8,Jeans,1,2.49,2.49
12,12,02:18:23,8,52.459999999999994,2026-03-04,2,14,Trail Beef Jerky,1,6.99,6.99
12,12,02:18:23,8,52.459999999999994,2026-03-04,2,15,Cornbread Mix,1,12.99,12.99
12,12,02:18:23,8,52.459999999999994,2026-03-04,2,22,Cowboy Boots,1,29.99,29.99
13,13,02:27:29,8,90.94999999999999,2026-03-04,2,6,1984,1,7.99,7.99
13,13,02:27:29,8,90.94999999999999,2026-03-04,2,12,Campfire Chili,1,19.99,19.99
13,13,02:27:29,8,90.94999999999999,2026-03-04,2,25,Riding Spurs,1,22.99,22.99
13,13,02:27:29,8,90.94999999999999,2026-03-04,2,29,Leather Wallet,1,24.99,24.99
13,13,02:27:29,8,90.94999999999999,2026-03-04,2,30,Leather Journal,1,14.99,14.99
14,14,02:35:02,8,68.45,2026-03-04,2,2,Laptop,1,3.99,3.99
14,14,02:35:02,8,68.45,2026-03-04,2,8,Jeans,1,2.49,2.49
14,14,02:35:02,8,68.45,2026-03-04,2,11,Chuckwagon Beans,1,14.99,14.99
14,14,02:35:02,8,68.45,2026-03-04,2,14,Trail Beef Jerky,1,6.99,6.99
14,14,02:35:02,8,68.45,2026-03-04,2,24,Flannel Shirt,1,39.99,39.99
15,15,02:43:01,8,106.96000000000001,2026-03-04,2,11,Chuckwagon Beans,1,14.99,14.99
15,15,02:43:01,8,106.96000000000001,2026-03-04,2,15,Cornbread Mix,1,12.99,12.99
15,15,02:43:01,8,106.96000000000001,2026-03-04,2,26,Rodeo Rope,1,18.99,18.99
15,15,02:43:01,8,106.96000000000001,2026-03-04,2,28,Leather Saddlebag,1,59.99,59.99
16,16,02:51:30,8,31.47,2026-03-04,2,8,Jeans,1,2.49,2.49
16,16,02:51:30,8,31.47,2026-03-04,2,16,Campfire Coffee,1,5.99,5.99
16,16,02:51:30,8,31.47,2026-03-04,2,25,Riding Spurs,1,22.99,22.99
1,1,00:13:34,8,55.47,2026-03-05,3,14,Trail Beef Jerky,1,6.99,6.99
1,1,00:13:34,8,55.47,2026-03-05,3,17,Lasso Rope,1,8.49,8.49
1,1,00:13:34,8,55.47,2026-03-05,3,24,Flannel Shirt,1,39.99,39.99
2,2,00:25:48,6,9.48,2026-03-05,3,8,Jeans,1,2.49,2.49
2,2,00:25:48,6,9.48,2026-03-05,3,14,Trail Beef Jerky,1,6.99,6.99
3,3,00:37:48,8,23.46,2026-03-05,3,1,Smartphone,1,2.99,2.99
3,3,00:37:48,8,23.46,2026-03-05,3,4,Microwave,1,5.99,5.99
3,3,00:37:48,8,23.46,2026-03-05,3,6,1984,1,7.99,7.99
3,3,00:37:48,8,23.46,2026-03-05,3,7,T-shirt,1,6.49,6.49
4,4,00:50:25,8,88.96,2026-03-05,3,11,Chuckwagon Beans,1,14.99,14.99
4,4,00:50:25,8,88.96,2026-03-05,3,19,Saddle Oil,1,34.99,34.99
4,4,00:50:25,8,88.96,2026-03-05,3,23,Red Bandana,1,19.99,19.99
4,4,00:50:25,8,88.96,2026-03-05,3,26,Rodeo Rope,1,18.99,18.99
5,5,01:03:10,8,69.96,2026-03-05,3,1,Smartphone,1,2.99,2.99
5,5,01:03:10,8,69.96,2026-03-05,3,6,1984,1,7.99,7.99
5,5,01:03:10,8,69.96,2026-03-05,3,24,Flannel Shirt,1,39.99,39.99
5,5,01:03:10,8,69.96,2026-03-05,3,26,Rodeo Rope,1,18.99,18.99
6,6,01:16:11,8,50.95,2026-03-05,3,5,The Great Gatsby,1,3.49,3.49
6,6,01:16:11,8,50.95,2026-03-05,3,9,Building Blocks,1,4.99,4.99
6,6,01:16:11,8,50.95,2026-03-05,3,11,Chuckwagon Beans,1,14.99,14.99
6,6,01:16:11,8,50.95,2026-03-05,3,17,Lasso Rope,1,8.49,8.49
6,6,01:16:11,8,50.95,2026-03-05,3,26,Rodeo Rope,1,18.99,18.99
7,7,01:26:46,6,34.98,2026-03-05,3,11,Chuckwagon Beans,1,14.99,14.99
7,7,01:26:46,6,34.98,2026-03-05,3,23,Red Bandana,1,19.99,19.99
8,8,01:39:17,8,103.93999999999998,2026-03-05,3,15,Cornbread Mix,1,12.99,12.99
8,8,01:39:17,8,103.93999999999998,2026-03-05,3,17,Lasso Rope,1,8.49,8.49
8,8,01:39:17,8,103.93999999999998,2026-03-05,3,22,Cowboy Boots,1,29.99,29.99
8,8,01:39:17,8,103.93999999999998,2026-03-05,3,23,Red Bandana,1,19.99,19.99
8,8,01:39:17,8,103.93999999999998,2026-03-05,3,27,Bull Rope Rosin,1,7.49,7.49
8,8,01:39:17,8,103.93999999999998,2026-03-05,3,29,Leather Wallet,1,24.99,24.99
9,9,01:51:20,8,83.96000000000001,2026-03-05,3,1,Smartphone,1,2.99,2.99
9,9,01:51:20,8,83.96000000000001,2026-03-05,3,11,Chuckwagon Beans,1,14.99,14.99
9,9,01:51:20,8,83.96000000000001,2026-03-05,3,16,Campfire Coffee,1,5.99,5.99
9,9,01:51:20,8,83.96000000000001,2026-03-05,3,28,Leather Saddlebag,1,59.99,59.99
10,10,02:01:56,8,110.96,2026-03-05,3,4,Microwave,1,5.99,5.99
10,10,02:01:56,8,110.96,2026-03-05,3,12,Campfire Chili,1,19.99,19.99
10,10,02:01:56,8,110.96,2026-03-05,3,28,Leather Saddlebag,1,59.99,59.99
10,10,02:01:56,8,110.96,2026-03-05,3,29,Leather Wallet,1,24.99,24.99
11,11,02:09:31,8,22.46,2026-03-05,3,1,Smartphone,1,2.99,2.99
11,11,02:09:31,8,22.46,2026-03-05,3,8,Jeans,1,2.49,2.49
11,11,02:09:31,8,22.46,2026-03-05,3,13,Smoky BBQ Sauce,1,9.99,9.99
11,11,02:09:31,8,22.46,2026-03-05,3,14,Trail Beef Jerky,1,6.99,6.99
12,12,02:18:46,6,66.98,2026-03-05,3,14,Trail Beef Jerky,1,6.99,6.99
12,12,02:18:46,6,66.98,2026-03-05,3,28,Leather Saddlebag,1,59.99,59.99
13,13,02:26:28,8,48.97,2026-03-05,3,1,Smartphone,1,2.99,2.99
13,13,02:26:28,8,48.97,2026-03-05,3,4,Microwave,1,5.99,5.99
13,13,02:26:28,8,48.97,2026-03-05,3,24,Flannel Shirt,1,39.99,39.99
14,14,02:34:10,6,33.98,2026-03-05,3,10,Action Figure,1,8.99,8.99
14,14,02:34:10,6,33.98,2026-03-05,3,18,Horse Feed Sack,1,24.99,24.99
15,15,02:44:32,8,186.44,2026-03-05,3,2,Laptop,1,3.99,3.99
15,15,02:44:32,8,186.44,2026-03-05,3,8,Jeans,1,2.49,2.49
15,15,02:44:32,8,186.44,2026-03-05,3,12,Campfire Chili,1,19.99,19.99
15,15,02:44:32,8,186.44,2026-03-05,3,20,Work Gloves,1,89.99,89.99
15,15,02:44:32,8,186.44,2026-03-05,3,22,Cowboy Boots,1,29.99,29.99
15,15,02:44:32,8,186.44,2026-03-05,3,24,Flannel Shirt,1,39.99,39.99
16,16,02:50:56,8,44.459999999999994,2026-03-05,3,4,Microwave,1,5.99,5.99
16,16,02:50:56,8,44.459999999999994,2026-03-05,3,9,Building Blocks,1,4.99,4.99
16,16,02:50:56,8,44.459999999999994,2026-03-05,3,17,Lasso Rope,1,8.49,8.49
16,16,02:50:56,8,44.459999999999994,2026-03-05,3,18,Horse Feed Sack,1,24.99,24.99
17,17,02:59:50,8,62.459999999999994,2026-03-05,3,7,T-shirt,1,6.49,6.49
17,17,02:59:50,8,62.459999999999994,2026-03-05,3,16,Campfire Coffee,1,5.99,5.99
17,17,02:59:50,8,62.459999999999994,2026-03-05,3,22,Cowboy Boots,1,29.99,29.99
17,17,02:59:50,8,62.459999999999994,2026-03-05,3,23,Red Bandana,1,19.99,19.99
1,1,00:15:05,8,84.42,2026-03-06,4,2,Laptop,1,3.99,3.99
1,1,00:15:05,8,84.42,2026-03-06,4,6,1984,1,7.99,7.99
1,1,00:15:05,8,84.42,2026-03-06,4,7,T-shirt,1,6.49,6.49
1,1,00:15:05,8,84.42,2026-03-06,4,16,Campfire Coffee,1,5.99,5.99
1,1,00:15:05,8,84.42,2026-03-06,4,17,Lasso Rope,1,8.49,8.49
1,1,00:15:05,8,84.42,2026-03-06,4,26,Rodeo Rope,1,18.99,18.99
1,1,00:15:05,8,84.42,2026-03-06,4,27,Bull Rope Rosin,1,7.49,7.49
1,1,00:15:05,8,84.42,2026-03-06,4,29,Leather Wallet,1,24.99,24.99
2,2,00:24:47,8,81.45,2026-03-06,4,9,Building Blocks,1,4.99,4.99
2,2,00:24:47,8,81.45,2026-03-06,4,12,Campfire Chili,1,19.99,19.99
2,2,00:24:47,8,81.45,2026-03-06,4,15,Cornbread Mix,1,12.99,12.99
2,2,00:24:47,8,81.45,2026-03-06,4,17,Lasso Rope,1,8.49,8.49
2,2,00:24:47,8,81.45,2026-03-06,4,19,Saddle Oil,1,34.99,34.99
3,3,00:35:47,6,42.98,2026-03-06,4,15,Cornbread Mix,1,12.99,12.99
3,3,00:35:47,6,42.98,2026-03-06,4,22,Cowboy Boots,1,29.99,29.99
4,4,00:46:41,6,17.98,2026-03-06,4,1,Smartphone,1,2.99,2.99
4,4,00:46:41,6,17.98,2026-03-06,4,30,Leather Journal,1,14.99,14.99
5,5,01:00:04,8,68.42,2026-03-06,4,1,Smartphone,1,2.99,2.99
5,5,01:00:04,8,68.42,2026-03-06,4,5,The Great Gatsby,1,3.49,3.49
5,5,01:00:04,8,68.42,2026-03-06,4,6,1984,1,7.99,7.99
5,5,01:00:04,8,68.42,2026-03-06,4,7,T-shirt,1,6.49,6.49
5,5,01:00:04,8,68.42,2026-03-06,4,10,Action Figure,1,8.99,8.99
5,5,01:00:04,8,68.42,2026-03-06,4,17,Lasso Rope,1,8.49,8.49
5,5,01:00:04,8,68.42,2026-03-06,4,18,Horse Feed Sack,1,24.99,24.99
5,5,01:00:04,8,68.42,2026-03-06,4,21,Cowboy Hat,1,4.99,4.99
6,6,01:10:03,8,116.46000000000001,2026-03-06,4,7,T-shirt,1,6.49,6.49
6,6,01:10:03,8,116.46000000000001,2026-03-06,4,12,Campfire Chili,1,19.99,19.99
6,6,01:10:03,8,116.46000000000001,2026-03-06,4,22,Cowboy Boots,1,29.99,29.99
6,6,01:10:03,8,116.46000000000001,2026-03-06,4,28,Leather Saddlebag,1,59.99,59.99
7,7,01:20:23,6,43.480000000000004,2026-03-06,4,17,Lasso Rope,1,8.49,8.49
7,7,01:20:23,6,43.480000000000004,2026-03-06,4,19,Saddle Oil,1,34.99,34.99
8,8,01:31:42,6,9.48,2026-03-06,4,3,Refrigerator,1,4.49,4.49
8,8,01:31:42,6,9.48,2026-03-06,4,21,Cowboy Hat,1,4.99,4.99
9,9,01:43:41,8,109.46,2026-03-06,4,6,1984,1,7.99,7.99
9,9,01:43:41,8,109.46,2026-03-06,4,7,T-shirt,1,6.49,6.49
9,9,01:43:41,8,109.46,2026-03-06,4,9,Building Blocks,1,4.99,4.99
9,9,01:43:41,8,109.46,2026-03-06,4,20,Work Gloves,1,89.99,89.99
10,10,01:55:16,8,69.96,2026-03-06,4,8,Jeans,1,2.49,2.49
10,10,01:55:16,8,69.96,2026-03-06,4,12,Campfire Chili,1,19.99,19.99
10,10,01:55:16,8,69.96,2026-03-06,4,24,Flannel Shirt,1,39.99,39.99
10,10,01:55:16,8,69.96,2026-03-06,4,27,Bull Rope Rosin,1,7.49,7.49
11,11,02:02:07,8,25.46,2026-03-06,4,1,Smartphone,1,2.99,2.99
11,11,02:02:07,8,25.46,2026-03-06,4,7,T-shirt,1,6.49,6.49
11,11,02:02:07,8,25.46,2026-03-06,4,10,Action Figure,1,8.99,8.99
11,11,02:02:07,8,25.46,2026-03-06,4,14,Trail Beef Jerky,1,6.99,6.99
12,12,02:10:00,8,59.45,2026-03-06,4,8,Jeans,1,2.49,2.49
12,12,02:10:00,8,59.45,2026-03-06,4,10,Action Figure,1,8.99,8.99
12,12,02:10:00,8,59.45,2026-03-06,4,11,Chuckwagon Beans,1,14.99,14.99
12,12,02:10:00,8,59.45,2026-03-06,4,13,Smoky BBQ Sauce,1,9.99,9.99
12,12,02:10:00,8,59.45,2026-03-06,4,25,Riding Spurs,1,22.99,22.99
