transaction_id,customer_id,timestamp,satisfaction,total_spent,sim_date,day_of_week,item_id,item_name,quantity,price_per_unit,item_total
9,10,00:32:30,8,57.959999999999994,2024-01-01,0,21,Cowboy Hat,1,4.99,4.99
9,10,00:32:30,8,57.959999999999994,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
10,13,00:37:54,8,14.97,2024-01-01,0,1,Smartphone,1,2.99,2.99
10,13,00:37:54,8,14.97,2024-01-01,0,14,Trail Beef Jerky,1,6.99,6.99
10,13,00:37:54,8,14.97,2024-01-01,0,21,Cowboy Hat,1,4.99,4.99
11,17,00:40:14,6,19.98,2024-01-01,0,14,Trail Beef Jerky,1,6.99,6.99
11,17,00:40:14,6,19.98,2024-01-01,0,15,Cornbread Mix,1,12.99,12.99
12,3,00:40:16,8,111.91999999999999,2024-01-01,0,17,Lasso Rope,2,8.49,16.98
12,3,00:40:16,8,111.91999999999999,2024-01-01,0,18,Horse Feed Sack,2,24.99,49.98
12,3,00:40:16,8,111.91999999999999,2024-01-01,0,21,Cowboy Hat,3,4.99,14.97
12,3,00:40:16,8,111.91999999999999,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
13,7,00:43:43,8,95.41999999999999,2024-01-01,0,17,Lasso Rope,3,8.49,25.47
13,7,00:43:43,8,95.41999999999999,2024-01-01,0,18,Horse Feed Sack,1,24.99,24.99
13,7,00:43:43,8,95.41999999999999,2024-01-01,0,21,Cowboy Hat,3,4.99,14.97
13,7,00:43:43,8,95.41999999999999,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
14,16,00:45:33,6,49.98,2024-01-01,0,12,Campfire Chili,1,19.99,19.99
14,16,00:45:33,6,49.98,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
15,15,00:47:45,8,66.92,2024-01-01,0,17,Lasso Rope,2,8.49,16.98
15,15,00:47:45,8,66.92,2024-01-01,0,18,Horse Feed Sack,1,24.99,24.99
15,15,00:47:45,8,66.92,2024-01-01,0,21,Cowboy Hat,5,4.99,24.950000000000003
16,19,00:50:43,6,27.98,2024-01-01,0,11,Chuckwagon Beans,1,14.99,14.99
16,19,00:50:43,6,27.98,2024-01-01,0,15,Cornbread Mix,1,12.99,12.99
17,24,00:50:44,8,91.92,2024-01-01,0,17,Lasso Rope,2,8.49,16.98
17,24,00:50:44,8,91.92,2024-01-01,0,18,Horse Feed Sack,1,24.99,24.99
17,24,00:50:44,8,91.92,2024-01-01,0,21,Cowboy Hat,4,4.99,19.96
17,24,00:50:44,8,91.92,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
18,31,00:51:18,8,118.91999999999999,2024-01-01,0,17,Lasso Rope,4,8.49,33.96
18,31,00:51:18,8,118.91999999999999,2024-01-01,0,18,Horse Feed Sack,2,24.99,49.98
18,31,00:51:18,8,118.91999999999999,2024-01-01,0,21,Cowboy Hat,1,4.99,4.99
18,31,00:51:18,8,118.91999999999999,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
19,28,00:54:15,8,128.42,2024-01-01,0,17,Lasso Rope,1,8.49,8.49
19,28,00:54:15,8,128.42,2024-01-01,0,18,Horse Feed Sack,3,24.99,74.97
19,28,00:54:15,8,128.42,2024-01-01,0,21,Cowboy Hat,3,4.99,14.97
19,28,00:54:15,8,128.42,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
20,11,00:54:19,8,118.91999999999999,2024-01-01,0,17,Lasso Rope,4,8.49,33.96
20,11,00:54:19,8,118.91999999999999,2024-01-01,0,18,Horse Feed Sack,2,24.99,49.98
20,11,00:54:19,8,118.91999999999999,2024-01-01,0,21,Cowboy Hat,1,4.99,4.99
20,11,00:54:19,8,118.91999999999999,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
21,23,00:55:26,8,98.92,2024-01-01,0,17,Lasso Rope,4,8.49,33.96
21,23,00:55:26,8,98.92,2024-01-01,0,18,Horse Feed Sack,1,24.99,24.99
21,23,00:55:26,8,98.92,2024-01-01,0,21,Cowboy Hat,2,4.99,9.98
21,23,00:55:26,8,98.92,2024-01-01,0,22,Cowboy Boots,1,29.99,29.99
22,14,00:57:17,8,36.46,2024-01-01,0,1,Smartphone,1,2.99,2.99
22,14,00:57:17,8,36.46,2024-01-01,0,11,Chuckwagon Beans,1,14.99,14.99
22,14,00:57:17,8,36.46,2024-01-01,0,13,Smoky BBQ Sauce,1,9.99,9.99
22,14,00:57:17,8,36.46,2024-01-01,0,17,Lasso Rope,1,8.49,8.49
23,38,00:58:01,8,120.41999999999999,2024-01-01,0,17,Lasso Rope,3,8.49,25.47
23,38,00:58:01,8,120.41999999999999,2024-01-01,0,18,Horse Feed Sack,1,24.99,24.99
23,38,00:58:01,8,120.41999999999999,2024-01-01,0,21,Cowboy Hat,2,4.99,9.98
23,38,00:58:01,8,120.41999999999999,2024-01-01,0,22,Cowboy Boots,2,29.99,59.98
24,20,00:59:24,8,41.96,2024-01-01,0,12,Campfire Chili,1,19.99,19.99
24,20,00:59:24,8,41.96,2024-01-01,0,13,Smoky BBQ Sauce,1,9.99,9.99
24,20,00:59:24,8,41.96,2024-01-01,0,14,Trail Beef Jerky,1,6.99,6.99
24,20,00:59:24,8,41.96,2024-01-01,0,21,Cowboy Hat,1,4.99,4.99
1,1,00:08:38,6,14.98,2024-01-02,1,13,Smoky BBQ Sauce,1,9.99,9.99
1,1,00:08:38,6,14.98,2024-01-02,1,21,Cowboy Hat,1,4.99,4.99
2,2,00:13:46,6,34.98,2024-01-02,1,11,Chuckwagon Beans,1,14.99,14.99
2,2,00:13:46,6,34.98,2024-01-02,1,12,Campfire Chili,1,19.99,19.99
3,6,00:22:35,6,14.98,2024-01-02,1,13,Smoky BBQ Sauce,1,9.99,9.99
3,6,00:22:35,6,14.98,2024-01-02,1,21,Cowboy Hat,1,4.99,4.99
4,7,00:24:47,6,18.48,2024-01-02,1,13,Smoky BBQ Sauce,1,9.99,9.99
4,7,00:24:47,6,18.48,2024-01-02,1,17,Lasso Rope,1,8.49,8.49
5,13,00:26:09,6,5.98,2024-01-02,1,1,Smartphone,2,2.99,5.98
6,9,00:30:15,6,29.979999999999997,2024-01-02,1,18,Horse Feed Sack,1,24.99,24.99
6,9,00:30:15,6,29.979999999999997,2024-01-02,1,21,Cowboy Hat,1,4.99,4.99
7,12,00:34:04,6,12.98,2024-01-02,1,14,Trail Beef Jerky,1,6.99,6.99
7,12,00:34:04,6,12.98,2024-01-02,1,16,Campfire Coffee,1,5.99,5.99
8,10,00:43:42,8,40.97,2024-01-02,1,13,Smoky BBQ Sauce,1,9.99,9.99
8,10,00:43:42,8,40.97,2024-01-02,1,16,Campfire Coffee,1,5.99,5.99
8,10,00:43:42,8,40.97,2024-01-02,1,18,Horse Feed Sack,1,24.99,24.99
9,5,00:44:17,8,111.91999999999999,2024-01-02,1,17,Lasso Rope,2,8.49,16.98
9,5,00:44:17,8,111.91999999999999,2024-01-02,1,18,Horse Feed Sack,2,24.99,49.98
9,5,00:44:17,8,111.91999999999999,2024-01-02,1,21,Cowboy Hat,3,4.99,14.97
9,5,00:44:17,8,111.91999999999999,2024-01-02,1,22,Cowboy Boots,1,29.99,29.99
10,18,00:46:41,8,154.92000000000002,2024-01-02,1,18,Horse Feed Sack,2,24.99,49.98
10,18,00:46:41,8,154.92000000000002,2024-01-02,1,21,Cowboy Hat,3,4.99,14.97
10,18,00:46:41,8,154.92000000000002,2024-01-02,1,22,Cowboy Boots,3,29.99,89.97
11,4,00:47:21,8,83.42,2024-01-02,1,17,Lasso Rope,1,8.49,8.49
11,4,00:47:21,8,83.42,2024-01-02,1,18,Horse Feed Sack,2,24.99,49.98
11,4,00:47:21,8,83.42,2024-01-02,1,21,Cowboy Hat,5,4.99,24.950000000000003
12,3,00:48:56,8,81.94,2024-01-02,1,1,Smartphone,1,2.99,2.99
12,3,00:48:56,8,81.94,2024-01-02,1,15,Cornbread Mix,1,12.99,12.99
12,3,00:48:56,8,81.94,2024-01-02,1,16,Campfire Coffee,1,5.99,5.99
12,3,00:48:56,8,81.94,2024-01-02,1,18,Horse Feed Sack,1,24.99,24.99
12,3,00:48:56,8,81.94,2024-01-02,1,21,Cowboy Hat,1,4.99,4.99
12,3,00:48:56,8,81.94,2024-01-02,1,22,Cowboy Boots,1,29.99,29.99
13,19,00:50:24,8,88.42,2024-01-02,1,17,Lasso Rope,1,8.49,8.49
13,19,00:50:24,8,88.42,2024-01-02,1,18,Horse Feed Sack,1,24.99,24.99
13,19,00:50:24,8,88.42,2024-01-02,1,21,Cowboy Hat,5,4.99,24.950000000000003
13,19,00:50:24,8,88.42,2024-01-02,1,22,Cowboy Boots,1,29.99,29.99
14,20,00:51:03,8,122.42,2024-01-02,1,17,Lasso Rope,5,8.49,42.45
14,20,00:51:03,8,122.42,2024-01-02,1,18,Horse Feed Sack,2,24.99,49.98
14,20,00:51:03,8,122.42,2024-01-02,1,22,Cowboy Boots,1,29.99,29.99
15,11,00:51:27,8,61.959999999999994,2024-01-02,1,12,Campfire Chili,1,19.99,19.99
15,11,00:51:27,8,61.959999999999994,2024-01-02,1,13,Smoky BBQ Sauce,1,9.99,9.99
15,11,00:51:27,8,61.959999999999994,2024-01-02,1,14,Trail Beef Jerky,1,6.99,6.99
15,11,00:51:27,8,61.959999999999994,2024-01-02,1,18,Horse Feed Sack,1,24.99,24.99
16,33,00:53:21,8,161.92,2024-01-02,1,17,Lasso Rope,2,8.49,16.98
16,33,00:53:21,8,161.92,2024-01-02,1,18,Horse Feed Sack,2,24.99,49.98
16,33,00:53:21,8,161.92,2024-01-02,1,21,Cowboy Hat,1,4.99,4.99
16,33,00:53:21,8,161.92,2024-01-02,1,22,Cowboy Boots,3,29.99,89.97
17,21,00:54:51,8,169.92,2024-01-02,1,18,Horse Feed Sack,4,24.99,99.96
17,21,00:54:51,8,169.92,2024-01-02,1,21,Cowboy Hat,2,4.99,9.98
17,21,00:54:51,8,169.92,2024-01-02,1,22,Cowboy Boots,2,29.99,59.98
18,35,00:55:27,8,83.42,2024-01-02,1,17,Lasso Rope,1,8.49,8.49
18,35,00:55:27,8,83.42,2024-01-02,1,18,Horse Feed Sack,2,24.99,49.98
18,35,00:55:27,8,83.42,2024-01-02,1,21,Cowboy Hat,5,4.99,24.950000000000003
19,8,00:56:41,8,93.44,2024-01-02,1,1,Smartphone,1,2.99,2.99
19,8,00:56:41,8,93.44,2024-01-02,1,12,Campfire Chili,1,19.99,19.99
19,8,00:56:41,8,93.44,2024-01-02,1,14,Trail Beef Jerky,1,6.99,6.99
19,8,00:56:41,8,93.44,2024-01-02,1,17,Lasso Rope,1,8.49,8.49
19,8,00:56:41,8,93.44,2024-01-02,1,18,Horse Feed Sack,1,24.99,24.99
19,8,00:56:41,8,93.44,2024-01-02,1,22,Cowboy Boots,1,29.99,29.99
1,1,00:09:21,8,63.47,2024-01-03,2,17,Lasso Rope,1,8.49,8.49
1,1,00:09:21,8,63.47,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
1,1,00:09:21,8,63.47,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
2,2,00:14:47,8,31.97,2024-01-03,2,11,Chuckwagon Beans,1,14.99,14.99
2,2,00:14:47,8,31.97,2024-01-03,2,13,Smoky BBQ Sauce,1,9.99,9.99
2,2,00:14:47,8,31.97,2024-01-03,2,14,Trail Beef Jerky,1,6.99,6.99
3,5,00:20:14,8,61.97,2024-01-03,2,14,Trail Beef Jerky,1,6.99,6.99
3,5,00:20:14,8,61.97,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
3,5,00:20:14,8,61.97,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
4,3,00:20:19,6,5.98,2024-01-03,2,1,Smartphone,2,2.99,5.98
5,6,00:20:49,8,8.97,2024-01-03,2,1,Smartphone,3,2.99,8.97
6,11,00:23:11,8,11.96,2024-01-03,2,1,Smartphone,4,2.99,11.96
7,10,00:25:16,8,11.96,2024-01-03,2,1,Smartphone,4,2.99,11.96
8,7,00:25:54,8,62.96,2024-01-03,2,12,Campfire Chili,1,19.99,19.99
8,7,00:25:54,8,62.96,2024-01-03,2,15,Cornbread Mix,1,12.99,12.99
8,7,00:25:54,8,62.96,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
8,7,00:25:54,8,62.96,2024-01-03,2,21,Cowboy Hat,1,4.99,4.99
9,20,00:28:00,6,19.98,2024-01-03,2,14,Trail Beef Jerky,1,6.99,6.99
9,20,00:28:00,6,19.98,2024-01-03,2,15,Cornbread Mix,1,12.99,12.99
10,14,00:33:09,8,79.96,2024-01-03,2,11,Chuckwagon Beans,1,14.99,14.99
10,14,00:33:09,8,79.96,2024-01-03,2,13,Smoky BBQ Sauce,1,9.99,9.99
10,14,00:33:09,8,79.96,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
10,14,00:33:09,8,79.96,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
11,21,00:40:29,8,38.96,2024-01-03,2,1,Smartphone,1,2.99,2.99
11,21,00:40:29,8,38.96,2024-01-03,2,16,Campfire Coffee,1,5.99,5.99
11,21,00:40:29,8,38.96,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
11,21,00:40:29,8,38.96,2024-01-03,2,21,Cowboy Hat,1,4.99,4.99
12,23,00:42:41,8,36.95,2024-01-03,2,1,Smartphone,1,2.99,2.99
12,23,00:42:41,8,36.95,2024-01-03,2,13,Smoky BBQ Sauce,1,9.99,9.99
12,23,00:42:41,8,36.95,2024-01-03,2,15,Cornbread Mix,1,12.99,12.99
12,23,00:42:41,8,36.95,2024-01-03,2,16,Campfire Coffee,1,5.99,5.99
12,23,00:42:41,8,36.95,2024-01-03,2,21,Cowboy Hat,1,4.99,4.99
13,4,00:43:27,8,95.41999999999999,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
13,4,00:43:27,8,95.41999999999999,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
13,4,00:43:27,8,95.41999999999999,2024-01-03,2,21,Cowboy Hat,3,4.99,14.97
13,4,00:43:27,8,95.41999999999999,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
14,9,00:46:33,8,95.41999999999999,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
14,9,00:46:33,8,95.41999999999999,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
14,9,00:46:33,8,95.41999999999999,2024-01-03,2,21,Cowboy Hat,3,4.99,14.97
14,9,00:46:33,8,95.41999999999999,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
15,8,00:46:36,8,148.42,2024-01-03,2,17,Lasso Rope,1,8.49,8.49
15,8,00:46:36,8,148.42,2024-01-03,2,18,Horse Feed Sack,4,24.99,99.96
15,8,00:46:36,8,148.42,2024-01-03,2,21,Cowboy Hat,2,4.99,9.98
15,8,00:46:36,8,148.42,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
16,12,00:47:34,8,77.42,2024-01-03,2,17,Lasso Rope,5,8.49,42.45
16,12,00:47:34,8,77.42,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
16,12,00:47:34,8,77.42,2024-01-03,2,21,Cowboy Hat,2,4.99,9.98
17,28,00:48:03,8,45.97,2024-01-03,2,1,Smartphone,1,2.99,2.99
17,28,00:48:03,8,45.97,2024-01-03,2,15,Cornbread Mix,1,12.99,12.99
17,28,00:48:03,8,45.97,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
18,18,00:49:57,8,77.42,2024-01-03,2,17,Lasso Rope,5,8.49,42.45
18,18,00:49:57,8,77.42,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
18,18,00:49:57,8,77.42,2024-01-03,2,21,Cowboy Hat,2,4.99,9.98
19,35,00:53:04,8,90.41999999999999,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
19,35,00:53:04,8,90.41999999999999,2024-01-03,2,18,Horse Feed Sack,2,24.99,49.98
19,35,00:53:04,8,90.41999999999999,2024-01-03,2,21,Cowboy Hat,3,4.99,14.97
20,17,00:53:31,8,79.44,2024-01-03,2,1,Smartphone,1,2.99,2.99
20,17,00:53:31,8,79.44,2024-01-03,2,14,Trail Beef Jerky,1,6.99,6.99
20,17,00:53:31,8,79.44,2024-01-03,2,16,Campfire Coffee,1,5.99,5.99
20,17,00:53:31,8,79.44,2024-01-03,2,17,Lasso Rope,1,8.49,8.49
20,17,00:53:31,8,79.44,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
20,17,00:53:31,8,79.44,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
21,26,00:54:13,8,75.42,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
21,26,00:54:13,8,75.42,2024-01-03,2,21,Cowboy Hat,4,4.99,19.96
21,26,00:54:13,8,75.42,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
22,27,00:54:29,8,115.41999999999999,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
22,27,00:54:29,8,115.41999999999999,2024-01-03,2,18,Horse Feed Sack,2,24.99,49.98
22,27,00:54:29,8,115.41999999999999,2024-01-03,2,21,Cowboy Hat,2,4.99,9.98
22,27,00:54:29,8,115.41999999999999,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
23,22,00:56:37,8,95.41999999999999,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
23,22,00:56:37,8,95.41999999999999,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
23,22,00:56:37,8,95.41999999999999,2024-01-03,2,21,Cowboy Hat,3,4.99,14.97
23,22,00:56:37,8,95.41999999999999,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
24,30,00:56:50,8,83.42,2024-01-03,2,17,Lasso Rope,1,8.49,8.49
24,30,00:56:50,8,83.42,2024-01-03,2,18,Horse Feed Sack,2,24.99,49.98
24,30,00:56:50,8,83.42,2024-01-03,2,21,Cowboy Hat,5,4.99,24.950000000000003
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,11,Chuckwagon Beans,1,14.99,14.99
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,12,Campfire Chili,1,19.99,19.99
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,14,Trail Beef Jerky,1,6.99,6.99
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,15,Cornbread Mix,1,12.99,12.99
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,16,Campfire Coffee,1,5.99,5.99
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,17,Lasso Rope,1,8.49,8.49
25,15,00:59:02,8,99.42999999999999,2024-01-03,2,22,Cowboy Boots,1,29.99,29.99
26,36,00:59:05,8,70.41999999999999,2024-01-03,2,17,Lasso Rope,3,8.49,25.47
26,36,00:59:05,8,70.41999999999999,2024-01-03,2,18,Horse Feed Sack,1,24.99,24.99
26,36,00:59:05,8,70.41999999999999,2024-01-03,2,21,Cowboy Hat,4,4.99,19.96
1,10,00:09:51,6,12.98,2024-01-04,3,14,Trail Beef Jerky,1,6.99,6.99
1,10,00:09:51,6,12.98,2024-01-04,3,16,Campfire Coffee,1,5.99,5.99
2,7,00:12:10,8,39.96,2024-01-04,3,11,Chuckwagon Beans,1,14.99,14.99
2,7,00:12:10,8,39.96,2024-01-04,3,14,Trail Beef Jerky,1,6.99,6.99
2,7,00:12:10,8,39.96,2024-01-04,3,15,Cornbread Mix,1,12.99,12.99
2,7,00:12:10,8,39.96,2024-01-04,3,21,Cowboy Hat,1,4.99,4.99
3,9,00:14:37,8,51.47,2024-01-04,3,15,Cornbread Mix,1,12.99,12.99
3,9,00:14:37,8,51.47,2024-01-04,3,17,Lasso Rope,1,8.49,8.49
3,9,00:14:37,8,51.47,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
4,5,00:19:31,6,5.98,2024-01-04,3,1,Smartphone,2,2.99,5.98
5,6,00:20:06,8,80.44,2024-01-04,3,1,Smartphone,1,2.99,2.99
5,6,00:20:06,8,80.44,2024-01-04,3,12,Campfire Chili,1,19.99,19.99
5,6,00:20:06,8,80.44,2024-01-04,3,15,Cornbread Mix,1,12.99,12.99
5,6,00:20:06,8,80.44,2024-01-04,3,16,Campfire Coffee,1,5.99,5.99
5,6,00:20:06,8,80.44,2024-01-04,3,17,Lasso Rope,1,8.49,8.49
5,6,00:20:06,8,80.44,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
6,11,00:23:26,6,5.98,2024-01-04,3,1,Smartphone,2,2.99,5.98
7,8,00:23:58,6,5.98,2024-01-04,3,1,Smartphone,2,2.99,5.98
8,18,00:25:11,6,49.98,2024-01-04,3,12,Campfire Chili,1,19.99,19.99
8,18,00:25:11,6,49.98,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
9,13,00:26:56,8,11.96,2024-01-04,3,1,Smartphone,4,2.99,11.96
10,17,00:27:22,6,36.98,2024-01-04,3,14,Trail Beef Jerky,1,6.99,6.99
10,17,00:27:22,6,36.98,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
11,15,00:32:31,8,58.46,2024-01-04,3,12,Campfire Chili,1,19.99,19.99
11,15,00:32:31,8,58.46,2024-01-04,3,17,Lasso Rope,1,8.49,8.49
11,15,00:32:31,8,58.46,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
11,15,00:32:31,8,58.46,2024-01-04,3,21,Cowboy Hat,1,4.99,4.99
12,16,00:34:43,8,40.97,2024-01-04,3,13,Smoky BBQ Sauce,1,9.99,9.99
12,16,00:34:43,8,40.97,2024-01-04,3,16,Campfire Coffee,1,5.99,5.99
12,16,00:34:43,8,40.97,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
13,2,00:42:12,8,66.92,2024-01-04,3,17,Lasso Rope,2,8.49,16.98
13,2,00:42:12,8,66.92,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
13,2,00:42:12,8,66.92,2024-01-04,3,21,Cowboy Hat,5,4.99,24.950000000000003
14,21,00:43:08,6,15.98,2024-01-04,3,13,Smoky BBQ Sauce,1,9.99,9.99
14,21,00:43:08,6,15.98,2024-01-04,3,16,Campfire Coffee,1,5.99,5.99
15,1,00:46:18,8,140.42,2024-01-04,3,17,Lasso Rope,3,8.49,25.47
15,1,00:46:18,8,140.42,2024-01-04,3,18,Horse Feed Sack,2,24.99,49.98
15,1,00:46:18,8,140.42,2024-01-04,3,21,Cowboy Hat,1,4.99,4.99
15,1,00:46:18,8,140.42,2024-01-04,3,22,Cowboy Boots,2,29.99,59.98
16,20,00:47:30,8,113.41999999999999,2024-01-04,3,17,Lasso Rope,1,8.49,8.49
16,20,00:47:30,8,113.41999999999999,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
16,20,00:47:30,8,113.41999999999999,2024-01-04,3,21,Cowboy Hat,4,4.99,19.96
16,20,00:47:30,8,113.41999999999999,2024-01-04,3,22,Cowboy Boots,2,29.99,59.98
17,3,00:48:01,8,136.92,2024-01-04,3,17,Lasso Rope,2,8.49,16.98
17,3,00:48:01,8,136.92,2024-01-04,3,18,Horse Feed Sack,2,24.99,49.98
17,3,00:48:01,8,136.92,2024-01-04,3,21,Cowboy Hat,2,4.99,9.98
17,3,00:48:01,8,136.92,2024-01-04,3,22,Cowboy Boots,2,29.99,59.98
18,12,00:48:57,8,82.95,2024-01-04,3,1,Smartphone,1,2.99,2.99
18,12,00:48:57,8,82.95,2024-01-04,3,12,Campfire Chili,1,19.99,19.99
18,12,00:48:57,8,82.95,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
18,12,00:48:57,8,82.95,2024-01-04,3,21,Cowboy Hat,1,4.99,4.99
18,12,00:48:57,8,82.95,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
19,4,00:50:01,8,95.41999999999999,2024-01-04,3,17,Lasso Rope,3,8.49,25.47
19,4,00:50:01,8,95.41999999999999,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
19,4,00:50:01,8,95.41999999999999,2024-01-04,3,21,Cowboy Hat,3,4.99,14.97
19,4,00:50:01,8,95.41999999999999,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
20,24,00:50:32,8,86.91999999999999,2024-01-04,3,17,Lasso Rope,2,8.49,16.98
20,24,00:50:32,8,86.91999999999999,2024-01-04,3,18,Horse Feed Sack,2,24.99,49.98
20,24,00:50:32,8,86.91999999999999,2024-01-04,3,21,Cowboy Hat,4,4.99,19.96
21,19,00:51:17,8,33.47,2024-01-04,3,11,Chuckwagon Beans,1,14.99,14.99
21,19,00:51:17,8,33.47,2024-01-04,3,13,Smoky BBQ Sauce,1,9.99,9.99
21,19,00:51:17,8,33.47,2024-01-04,3,17,Lasso Rope,1,8.49,8.49
22,22,00:53:40,8,66.92,2024-01-04,3,17,Lasso Rope,2,8.49,16.98
22,22,00:53:40,8,66.92,2024-01-04,3,18,Horse Feed Sack,1,24.99,24.99
22,22,00:53:40,8,66.92,2024-01-04,3,21,Cowboy Hat,5,4.99,24.950000000000003
23,36,00:54:14,8,78.92,2024-01-04,3,17,Lasso Rope,4,8.49,33.96
23,36,00:54:14,8,78.92,2024-01-04,3,21,Cowboy Hat,3,4.99,14.97
23,36,00:54:14,8,78.92,2024-01-04,3,22,Cowboy Boots,1,29.99,29.99
24,27,00:56:18,8,70.41999999999999,2024-01-04,3,17,Lasso Rope,3,8.49,25.47
